airline,airport1,airport2,cnt
XX,KTM,IST,1
XX,KTM,JKR,1
XX,KTM,KEP,1
XX,KTM,KHI,1
XX,KTM,KMG,1
XX,KTM,KUL,3
XX,KTM,LXA,1
XX,KTM,MCT,1
XX,KTM,PBH,1
XX,KTM,PKR,1
XX,KTM,SHJ,1
XX,KTM,SIN,2
XX,KTM,TMI,1
XX,KTM,VNS,1
XX,KTN,CGA,2
XX,KTN,HYG,1
XX,KTN,HYL,2
XX,KTN,JNU,2
XX,KTN,KCC,1
XX,KTN,KLW,1
XX,KTN,KPB,1
XX,KTN,KTB,2
XX,KTN,KWF,1
XX,KTN,MTM,3
XX,KTN,SEA,3
XX,KTN,SIT,2
XX,KTN,WRG,1
XX,KTS,OME,1
XX,KTS,TLA,1
XX,KTS,WAA,2
XX,KTT,HEL,2
XX,KTW,ALC,1
XX,KTW,BCN,1
XX,KTW,BGO,1
XX,KTW,BGY,1
XX,KTW,BHX,1
XX,KTW,BVA,1
XX,KTW,CGN,1
XX,KTW,CHQ,1
XX,KTW,CIA,1
XX,KTW,DSA,1
XX,KTW,DTM,1
XX,KTW,DUB,1
XX,KTW,DUS,1
XX,KTW,EIN,1
XX,KTW,FRA,2
XX,KTW,HHN,1
XX,KTW,IEV,1
XX,KTW,KUT,1
XX,KTW,LTN,1
XX,KTW,MMX,1
XX,KTW,NAP,1
XX,KTW,NYO,1
XX,KTW,STN,1
XX,KTW,SVG,1
XX,KTW,TLV,1
XX,KTW,TRF,1
XX,KTW,WAW,1
XX,KUA,KUL,1
XX,KUA,PEN,2
XX,KUA,SIN,2
XX,KUD,BKI,1
XX,KUD,SDK,1
XX,KUF,ALA,1
XX,KUF,DME,3
XX,KUF,DWC,3
XX,KUF,DXB,1
XX,KUF,DYU,1
XX,KUF,EGO,1
XX,KUF,EVN,2
XX,KUF,FRA,1
XX,KUF,GOJ,1
XX,KUF,LBD,1
XX,KUF,LED,1
XX,KUF,MSQ,1
XX,KUF,NSK,1
XX,KUF,OSS,1
XX,KUF,PRG,1
XX,KUF,ROV,1
XX,KUF,SVO,1
XX,KUF,SVX,2
XX,KUF,TAS,2
XX,KUF,VKO,1
XX,KUH,CTS,1
XX,KUH,HND,3
XX,KUH,TPE,1
XX,KUK,NUP,2
XX,KUL,ADL,2
XX,KUL,AKL,1
XX,KUL,ALA,1
XX,KUL,AMD,1
XX,KUL,AMS,3
XX,KUL,AOR,2
XX,KUL,AUH,3
XX,KUL,BDO,3
XX,KUL,BKI,3
XX,KUL,BKK,9
XX,KUL,BLR,3
XX,KUL,BNE,1
XX,KUL,BOM,3
XX,KUL,BPN,1
XX,KUL,BTJ,1
XX,KUL,BTU,2
XX,KUL,BWN,3
XX,KUL,CAN,3
XX,KUL,CCU,1
XX,KUL,CDG,3
XX,KUL,CEB,1
XX,KUL,CGK,10
XX,KUL,CGP,1
XX,KUL,CMB,4
XX,KUL,CNX,1
XX,KUL,COK,3
XX,KUL,CTU,1
XX,KUL,DAC,5
XX,KUL,DEL,3
XX,KUL,DMK,3
XX,KUL,DOH,2
XX,KUL,DPS,4
XX,KUL,DRW,1
XX,KUL,DWC,1
XX,KUL,DXB,3
XX,KUL,FNJ,1
XX,KUL,FOC,3
XX,KUL,FRA,3
XX,KUL,HAN,3
XX,KUL,HDY,1
XX,KUL,HGH,1
XX,KUL,HKG,3
XX,KUL,HKT,5
XX,KUL,HND,1
XX,KUL,HYD,2
XX,KUL,ICN,3
XX,KUL,IKA,2
XX,KUL,IST,2
XX,KUL,JED,4
XX,KUL,JHB,2
XX,KUL,JOG,1
XX,KUL,KBR,2
XX,KUL,KBV,2
XX,KUL,KCH,4
XX,KUL,KHI,1
XX,KUL,KIX,3
XX,KUL,KLO,1
XX,KUL,KMG,2
XX,KUL,KTM,3
XX,KUL,KUA,1
XX,KUL,KWI,1
XX,KUL,KWL,1
XX,KUL,LBU,2
XX,KUL,LGK,4
XX,KUL,LHE,1
XX,KUL,LHR,2
XX,KUL,LOP,1
XX,KUL,MAA,4
XX,KUL,MCT,2
XX,KUL,MED,1
XX,KUL,MEL,4
XX,KUL,MFM,1
XX,KUL,MLE,1
XX,KUL,MNL,3
XX,KUL,MRU,2
XX,KUL,MYY,2
XX,KUL,NGO,1
XX,KUL,NNG,1
XX,KUL,NRT,3
XX,KUL,OOL,1
XX,KUL,PDG,1
XX,KUL,PEK,2
XX,KUL,PEN,4
XX,KUL,PER,2
XX,KUL,PEW,1
XX,KUL,PKU,1
XX,KUL,PLM,1
XX,KUL,PNH,2
XX,KUL,PUS,1
XX,KUL,PVG,4
XX,KUL,REP,2
XX,KUL,RGN,3
XX,KUL,RUH,1
XX,KUL,SBW,3
XX,KUL,SDK,2
XX,KUL,SGN,3
XX,KUL,SIN,10
XX,KUL,SOC,1
XX,KUL,SRG,1
XX,KUL,SUB,3
XX,KUL,SYD,2
XX,KUL,SZX,1
XX,KUL,TAS,2
XX,KUL,TGG,2
XX,KUL,TPE,4
XX,KUL,TRZ,2
XX,KUL,TWU,2
XX,KUL,UPG,1
XX,KUL,URT,1
XX,KUL,USM,2
XX,KUL,VTE,1
XX,KUL,XMN,3
XX,KUN,ALC,1
XX,KUN,BHX,1
XX,KUN,BRS,1
XX,KUN,CAG,1
XX,KUN,CIY,1
XX,KUN,DUB,1
XX,KUN,EDI,1
XX,KUN,HHN,1
XX,KUN,KGS,1
XX,KUN,LGW,1
XX,KUN,LTN,1
XX,KUN,MLA,1
XX,KUN,NOC,1
XX,KUN,PFO,1
XX,KUN,PMI,1
XX,KUN,RHO,1
XX,KUN,RYG,1
XX,KUN,STN,1
XX,KUN,TPS,1
XX,KUO,HEL,1
XX,KUS,AGM,1
XX,KUS,CNP,1
XX,KUS,GOH,1
XX,KUS,RKV,1
XX,KUS,SFJ,1
XX,KUT,DOK,1
XX,KUT,HRK,1
XX,KUT,IEV,1
XX,KUT,KTW,1
XX,KUT,MSQ,1
XX,KUT,TBS,1
XX,KUT,VNO,1
XX,KUT,WAW,1
XX,KUU,DEL,1
XX,KUV,CJU,2
XX,KUZ,AGM,1
XX,KVA,ATH,2
XX,KVA,CGN,1
XX,KVA,DUS,1
XX,KVA,MUC,1
XX,KVA,STR,1
XX,KVC,CDB,1
XX,KVD,DME,1
XX,KVD,GYD,1
XX,KVD,IST,1
XX,KVD,LED,1
XX,KVG,MAS,1
XX,KVG,POM,1
XX,KVG,RAB,2
XX,KVK,DME,1
XX,KVL,OTZ,2
XX,KVL,PHO,1
XX,KVX,LED,1
XX,KVX,NNM,1
XX,KVX,VKO,1
XX,KWA,KSA,1
XX,KWA,MAJ,1
XX,KWA,PNI,1
XX,KWE,ACX,1
XX,KWE,BFJ,1
XX,KWE,CAN,4
XX,KWE,CGO,7
XX,KWE,CKG,5
XX,KWE,CSX,6
XX,KWE,CTU,6
XX,KWE,DLU,1
XX,KWE,FOC,3
XX,KWE,HAK,3
XX,KWE,HFE,2
XX,KWE,HGH,6
XX,KWE,HKG,1
XX,KWE,HKT,1
XX,KWE,HZH,2
XX,KWE,INC,1
XX,KWE,JJN,3
XX,KWE,KHN,3
XX,KWE,KMG,7
XX,KWE,KWL,2
XX,KWE,LHW,1
XX,KWE,LJG,2
XX,KWE,LZO,1
XX,KWE,MIG,1
XX,KWE,NKG,4
XX,KWE,NNG,2
XX,KWE,PEK,4
XX,KWE,PVG,5
XX,KWE,SHA,6
XX,KWE,SIN,1
XX,KWE,SWA,1
XX,KWE,SYX,4
XX,KWE,SZX,5
XX,KWE,TAO,1
XX,KWE,TEN,1
XX,KWE,TNA,2
XX,KWE,TPE,2
XX,KWE,TYN,1
XX,KWE,URC,1
XX,KWE,WNZ,3
XX,KWE,WUH,5
XX,KWE,WUZ,1
XX,KWE,XIY,8
XX,KWE,XMN,3
XX,KWE,XNN,1
XX,KWE,XUZ,2
XX,KWE,YIH,1
XX,KWE,ZUH,3
XX,KWF,KTN,1
XX,KWI,ADD,3
XX,KWI,AMD,1
XX,KWI,AMM,3
XX,KWI,AMS,3
XX,KWI,ATZ,1
XX,KWI,AUH,4
XX,KWI,AWZ,2
XX,KWI,BAH,4
XX,KWI,BEY,3
XX,KWI,BKK,1
XX,KWI,BOM,2
XX,KWI,CAI,3
XX,KWI,CCJ,1
XX,KWI,CGP,1
XX,KWI,CMB,3
XX,KWI,COK,1
XX,KWI,DAC,2
XX,KWI,DEL,1
XX,KWI,DMM,6
XX,KWI,DOH,3
XX,KWI,DWC,2
XX,KWI,DXB,4
XX,KWI,FCO,2
XX,KWI,FRA,2
XX,KWI,GOI,1
XX,KWI,HBE,6
XX,KWI,HMB,3
XX,KWI,IAD,1
XX,KWI,IFN,1
XX,KWI,IKA,1
XX,KWI,ISB,1
XX,KWI,IST,2
XX,KWI,JED,5
XX,KWI,JFK,1
XX,KWI,KBL,1
XX,KWI,KUL,1
XX,KWI,LFM,1
XX,KWI,LHE,3
XX,KWI,LHR,3
XX,KWI,LRR,1
XX,KWI,LXR,2
XX,KWI,MAA,1
XX,KWI,MCT,2
XX,KWI,MED,2
XX,KWI,MHD,3
XX,KWI,NJF,2
XX,KWI,PEW,1
XX,KWI,RIY,1
XX,KWI,RUH,4
XX,KWI,SAW,4
XX,KWI,SHJ,1
XX,KWI,SKT,1
XX,KWI,SSH,1
XX,KWI,SYZ,2
XX,KWI,TIF,1
XX,KWI,TRV,1
XX,KWI,TUN,1
XX,KWJ,CJU,2
XX,KWJ,GMP,2
XX,KWK,BET,2
XX,KWK,KKH,1
XX,KWK,KPN,1
XX,KWL,AEB,1
XX,KWL,BHY,1
XX,KWL,BKK,1
XX,KWL,CAN,1
XX,KWL,CGO,6
XX,KWL,CKG,6
XX,KWL,CTU,5
XX,KWL,CZX,1
XX,KWL,FOC,4
XX,KWL,HAK,3
XX,KWL,HFE,1
XX,KWL,HGH,8
XX,KWL,HKG,3
XX,KWL,ICN,2
XX,KWL,INC,1
XX,KWL,KMG,3
XX,KWL,KUL,1
XX,KWL,KWE,2
XX,KWL,LHW,1
XX,KWL,LJG,1
XX,KWL,NGB,4
XX,KWL,NKG,4
XX,KWL,NNG,2
XX,KWL,PEK,5
XX,KWL,PUS,1
XX,KWL,PVG,7
XX,KWL,SHA,2
XX,KWL,SHE,1
XX,KWL,SJW,2
XX,KWL,SWA,1
XX,KWL,SYX,1
XX,KWL,SZX,3
XX,KWL,TNA,2
XX,KWL,TPE,2
XX,KWL,TSN,1
XX,KWL,TYN,2
XX,KWL,WNZ,1
XX,KWL,WUH,1
XX,KWL,XIY,6
XX,KWL,XMN,6
XX,KWL,ZUH,1
XX,KWM,CNS,1
XX,KWM,EDR,1
XX,KWN,BET,2
XX,KWN,EEK,1
XX,KWN,TOG,1
XX,KWT,BET,1
XX,KWT,KKI,2
XX,KXU,PPT,1
XX,KYA,IST,1
XX,KYA,SAW,2
XX,KYP,RGN,1
XX,KYU,FAI,1
XX,KYU,GAL,1
XX,KYZ,IKT,1
XX,KZN,AER,1
XX,KZN,ALA,1
XX,KZN,ASF,1
XX,KZN,AYT,1
XX,KZN,CEK,1
XX,KZN,DME,4
XX,KZN,DWC,1
XX,KZN,DYU,2
XX,KZN,EGO,1
XX,KZN,FEG,1
XX,KZN,FRU,1
XX,KZN,IST,1
XX,KZN,LBD,2
XX,KZN,LED,3
XX,KZN,OSS,1
XX,KZN,SHJ,1
XX,KZN,SKD,1
XX,KZN,SVO,1
XX,KZN,SVX,1
XX,KZN,TAS,1
XX,KZN,UFA,1
XX,KZO,ALA,1
XX,KZO,KGF,1
XX,KZO,SCO,1
XX,KZO,TSE,1
XX,KZR,IST,1
XX,KZS,RHO,2
XX,LAD,ADD,2
XX,LAD,AMS,1
XX,LAD,BZV,1
XX,LAD,CAB,1
XX,LAD,CBT,1
XX,LAD,CDG,1
XX,LAD,CMN,1
XX,LAD,CPT,1
XX,LAD,DXB,2
XX,LAD,FIH,4
XX,LAD,FRA,1
XX,LAD,GIG,1
XX,LAD,GRU,1
XX,LAD,HAV,1
XX,LAD,HRE,1
XX,LAD,JNB,2
XX,LAD,LHR,2
XX,LAD,LIS,2
XX,LAD,LUO,1
XX,LAD,MAD,1
XX,LAD,MEG,1
XX,LAD,MPM,1
XX,LAD,MSZ,1
XX,LAD,NBO,1
XX,LAD,NOV,1
XX,LAD,OPO,1
XX,LAD,PEK,1
XX,LAD,SDD,1
XX,LAD,SPP,1
XX,LAD,SSY,1
XX,LAD,SVP,1
XX,LAD,SZA,2
XX,LAD,TMS,1
XX,LAD,VHC,1
XX,LAD,VPE,1
XX,LAD,WDH,2
XX,LAE,DAU,1
XX,LAE,GKA,1
XX,LAE,HGU,1
XX,LAE,HKN,2
XX,LAE,MAG,1
XX,LAE,MAS,1
XX,LAE,PNP,1
XX,LAE,POM,2
XX,LAE,RAB,1
XX,LAI,ORY,1
XX,LAM,ABQ,1
XX,LAN,ATL,2
XX,LAN,DCA,1
XX,LAN,DTW,1
XX,LAN,MSP,2
XX,LAN,ORD,1
XX,LAN,SFB,1
XX,LAO,MNL,2
XX,LAP,CUL,1
XX,LAP,GDL,3
XX,LAP,MEX,3
XX,LAP,MTY,1
XX,LAP,MZT,1
XX,LAP,TIJ,1
XX,LAQ,TIP,1
XX,LAQ,TUN,2
XX,LAR,DEN,1
XX,LAS,ABQ,1
XX,LAS,ALB,1
XX,LAS,AMA,1
XX,LAS,ANC,1
XX,LAS,ATL,7
XX,LAS,ATW,1
XX,LAS,AUS,3
XX,LAS,AZA,1
XX,LAS,BDL,1
XX,LAS,BHM,1
XX,LAS,BIL,1
XX,LAS,BIS,1
XX,LAS,BLI,2
XX,LAS,BNA,1
XX,LAS,BOI,2
XX,LAS,BOS,2
XX,LAS,BUF,1
XX,LAS,BUR,2
XX,LAS,BWI,3
XX,LAS,BZN,1
XX,LAS,CID,1
XX,LAS,CLE,2
XX,LAS,CLT,2
XX,LAS,CMH,1
XX,LAS,COS,1
XX,LAS,CPR,1
XX,LAS,CVG,1
XX,LAS,DCA,2
XX,LAS,DEN,5
XX,LAS,DFW,3
XX,LAS,DLH,1
XX,LAS,DSM,2
XX,LAS,DTW,3
XX,LAS,ELP,1
XX,LAS,EUG,1
XX,LAS,EWR,1
XX,LAS,FAR,1
XX,LAS,FAT,2
XX,LAS,FCA,1
XX,LAS,FLL,2
XX,LAS,FNT,1
XX,LAS,FRA,1
XX,LAS,FSD,1
XX,LAS,GDL,1
XX,LAS,GEG,1
XX,LAS,GFK,1
XX,LAS,GJT,1
XX,LAS,GRI,1
XX,LAS,GRR,1
XX,LAS,GTF,1
XX,LAS,HNL,2
XX,LAS,HOU,2
XX,LAS,IAD,1
XX,LAS,IAH,2
XX,LAS,ICN,2
XX,LAS,ICT,2
XX,LAS,IDA,1
XX,LAS,IND,2
XX,LAS,JAX,1
XX,LAS,JFK,8
XX,LAS,LAX,9
XX,LAS,LBB,1
XX,LAS,LGB,1
XX,LAS,LGW,5
XX,LAS,LHR,4
XX,LAS,LIT,1
XX,LAS,LRD,1
XX,LAS,MAF,1
XX,LAS,MAN,4
XX,LAS,MCI,1
XX,LAS,MCO,2
XX,LAS,MDW,2
XX,LAS,MEM,1
XX,LAS,MEX,3
XX,LAS,MFE,1
XX,LAS,MFR,1
XX,LAS,MIA,2
XX,LAS,MKE,2
XX,LAS,MLI,1
XX,LAS,MOT,1
XX,LAS,MRY,1
XX,LAS,MSO,1
XX,LAS,MSP,3
XX,LAS,MSY,1
XX,LAS,MTY,3
XX,LAS,OAK,3
XX,LAS,OKC,1
XX,LAS,OMA,1
XX,LAS,ONT,1
XX,LAS,ORD,4
XX,LAS,PDX,3
XX,LAS,PHL,4
XX,LAS,PHX,4
XX,LAS,PIA,1
XX,LAS,PIT,1
XX,LAS,PSC,1
XX,LAS,PSP,1
XX,LAS,PTY,2
XX,LAS,PVD,1
XX,LAS,RAP,1
XX,LAS,RDU,3
XX,LAS,RFD,1
XX,LAS,RNO,3
XX,LAS,SAN,3
XX,LAS,SAT,2
XX,LAS,SBN,1
XX,LAS,SCK,1
XX,LAS,SDF,1
XX,LAS,SEA,4
XX,LAS,SFO,4
XX,LAS,SGF,1
XX,LAS,SHV,1
XX,LAS,SJC,1
XX,LAS,SLC,3
XX,LAS,SMF,2
XX,LAS,SMX,1
XX,LAS,SNA,2
XX,LAS,STL,1
XX,LAS,TLC,1
XX,LAS,TPA,2
XX,LAS,TUL,1
XX,LAS,TUS,2
XX,LAS,XNA,1
XX,LAS,YEG,2
XX,LAS,YQR,1
XX,LAS,YUL,2
XX,LAS,YVR,4
XX,LAS,YWG,1
XX,LAS,YXE,1
XX,LAS,YYC,4
XX,LAS,YYJ,1
XX,LAS,YYZ,4
XX,LAS,ZRH,1
XX,LAU,MYD,3
XX,LAU,WIL,1
XX,LAW,DFW,2
XX,LAX,ABQ,5
XX,LAX,AGU,1
XX,LAX,AKL,3
XX,LAX,AMS,2
XX,LAX,ANC,2
XX,LAX,ARN,1
XX,LAX,ASE,1
XX,LAX,ATL,9
XX,LAX,AUS,5
XX,LAX,BDL,3
XX,LAX,BFL,1
XX,LAX,BJX,3
XX,LAX,BLI,1
XX,LAX,BNA,5
XX,LAX,BNE,4
XX,LAX,BOI,1
XX,LAX,BOS,7
XX,LAX,BWI,2
XX,LAX,BZE,1
XX,LAX,CAN,2
XX,LAX,CDG,4
XX,LAX,CLD,1
XX,LAX,CLE,1
XX,LAX,CLT,2
XX,LAX,CMH,4
XX,LAX,COS,1
XX,LAX,CPH,1
XX,LAX,CUN,4
XX,LAX,CVG,1
XX,LAX,DCA,4
XX,LAX,DEN,7
XX,LAX,DFW,6
XX,LAX,DGO,1
XX,LAX,DTW,2
XX,LAX,DUS,2
XX,LAX,DXB,2
XX,LAX,ELP,4
XX,LAX,EUG,3
XX,LAX,EWR,2
XX,LAX,FAT,4
XX,LAX,FCO,2
XX,LAX,FLL,3
XX,LAX,FRA,2
XX,LAX,GDL,7
XX,LAX,GEG,1
XX,LAX,GRU,3
XX,LAX,GUA,4
XX,LAX,HKG,2
XX,LAX,HMO,2
XX,LAX,HND,3
XX,LAX,HNL,7
XX,LAX,HOU,2
XX,LAX,IAD,4
XX,LAX,IAH,5
XX,LAX,ICN,5
XX,LAX,ICT,1
XX,LAX,IGM,3
XX,LAX,IND,4
XX,LAX,IST,2
XX,LAX,ITO,1
XX,LAX,JED,1
XX,LAX,JFK,8
XX,LAX,KOA,6
XX,LAX,LAS,9
XX,LAX,LHR,11
XX,LAX,LIH,5
XX,LAX,LIM,5
XX,LAX,LIR,1
XX,LAX,LTO,1
XX,LAX,MAD,4
XX,LAX,MCE,1
XX,LAX,MCI,2
XX,LAX,MCO,6
XX,LAX,MDW,2
XX,LAX,MEL,4
XX,LAX,MEM,1
XX,LAX,MEX,7
XX,LAX,MFR,3
XX,LAX,MIA,4
XX,LAX,MKE,2
XX,LAX,MLM,1
XX,LAX,MMH,2
XX,LAX,MNL,1
XX,LAX,MRY,4
XX,LAX,MSP,6
XX,LAX,MSY,9
XX,LAX,MUC,2
XX,LAX,MZT,2
XX,LAX,NAN,4
XX,LAX,NRT,9
XX,LAX,OAK,3
XX,LAX,OGG,8
XX,LAX,OKC,4
XX,LAX,ORD,7
XX,LAX,PBI,2
XX,LAX,PDX,4
XX,LAX,PEK,3
XX,LAX,PHL,3
XX,LAX,PHX,6
XX,LAX,PIT,4
XX,LAX,PPT,6
XX,LAX,PRC,1
XX,LAX,PSP,1
XX,LAX,PTY,2
XX,LAX,PVG,7
XX,LAX,PVR,4
XX,LAX,PVU,1
XX,LAX,PWM,1
XX,LAX,RAR,2
XX,LAX,RDM,2
XX,LAX,RDU,4
XX,LAX,RNO,6
XX,LAX,SAF,3
XX,LAX,SAL,3
XX,LAX,SAN,5
XX,LAX,SAT,2
XX,LAX,SBA,1
XX,LAX,SBP,1
XX,LAX,SEA,5
XX,LAX,SFO,7
XX,LAX,SJC,6
XX,LAX,SJD,5
XX,LAX,SJO,1
XX,LAX,SLC,5
XX,LAX,SMF,6
XX,LAX,SMX,1
XX,LAX,STL,4
XX,LAX,STS,2
XX,LAX,SVO,2
XX,LAX,SYD,6
XX,LAX,TLV,1
XX,LAX,TPA,1
XX,LAX,TPE,4
XX,LAX,TUS,5
XX,LAX,UPN,1
XX,LAX,VIS,1
XX,LAX,VKO,1
XX,LAX,XNA,2
XX,LAX,YEG,3
XX,LAX,YLW,2
XX,LAX,YUL,2
XX,LAX,YUM,1
XX,LAX,YVR,5
XX,LAX,YYC,4
XX,LAX,YYZ,5
XX,LAX,ZCL,1
XX,LAX,ZIH,2
XX,LAX,ZLO,2
XX,LAX,ZRH,2
XX,LAZ,GNM,1
XX,LBA,ABZ,1
XX,LBA,ACE,3
XX,LBA,AGP,2
XX,LBA,ALC,2
XX,LBA,AMS,3
XX,LBA,AYT,1
XX,LBA,BCN,2
XX,LBA,BGY,1
XX,LBA,BHD,1
XX,LBA,BJV,2
XX,LBA,BUD,1
XX,LBA,CDG,1
XX,LBA,CFU,1
XX,LBA,CHQ,1
XX,LBA,CPH,1
XX,LBA,DBV,1
XX,LBA,DLM,3
XX,LBA,DUB,1
XX,LBA,DUS,1
XX,LBA,FAO,3
XX,LBA,FCO,1
XX,LBA,FNC,1
XX,LBA,FUE,2
XX,LBA,GDN,1
XX,LBA,GLA,1
XX,LBA,GRO,1
XX,LBA,HER,2
XX,LBA,IBZ,3
XX,LBA,ISB,1
XX,LBA,JER,1
XX,LBA,KGS,2
XX,LBA,KRK,1
XX,LBA,LCA,2
XX,LBA,LHR,3
XX,LBA,LIG,1
XX,LBA,LPA,1
XX,LBA,MAH,2
XX,LBA,MJV,2
XX,LBA,MLA,1
XX,LBA,MPL,1
XX,LBA,NCE,1
XX,LBA,PFO,1
XX,LBA,PMI,4
XX,LBA,PRG,1
XX,LBA,PSA,2
XX,LBA,RHO,1
XX,LBA,SOU,1
XX,LBA,TFS,4
XX,LBA,TSF,1
XX,LBA,VCE,1
XX,LBA,ZTH,1
XX,LBB,AUS,1
XX,LBB,DAL,2
XX,LBB,DEN,1
XX,LBB,DFW,2
XX,LBB,HRL,1
XX,LBB,IAH,1
XX,LBB,LAS,2
XX,LBC,BGY,1
XX,LBC,GDN,1
XX,LBC,PMI,1
XX,LBC,PSA,1
XX,LBD,AER,2
XX,LBD,CEK,2
XX,LBD,DME,2
XX,LBD,GOJ,1
XX,LBD,HMA,1
XX,LBD,KJA,3
XX,LBD,KRR,2
XX,LBD,KUF,1
XX,LBD,KZN,2
XX,LBD,LED,4
XX,LBD,NJC,1
XX,LBD,OVB,3
XX,LBD,REN,2
XX,LBD,ROV,1
XX,LBD,SGC,1
XX,LBD,SVX,2
XX,LBD,TJM,1
XX,LBD,UFA,1
XX,LBD,URC,1
XX,LBE,FLL,1
XX,LBE,MCO,1
XX,LBE,MYR,1
XX,LBF,DEN,1
XX,LBJ,DPS,2
XX,LBJ,ENE,2
XX,LBL,DDC,3
XX,LBL,DEN,3
XX,LBP,MUR,1
XX,LBS,NAN,1
XX,LBS,SUV,1
XX,LBU,BKI,1
XX,LBU,KUL,2
XX,LBU,MYY,1
XX,LBV,ABJ,1
XX,LBV,ADD,1
XX,LBV,BZV,2
XX,LBV,CDG,1
XX,LBV,CMN,1
XX,LBV,COO,3
XX,LBV,DLA,3
XX,LBV,FIH,1
XX,LBV,IST,1
XX,LBV,JNB,1
XX,LBV,KGL,1
XX,LBV,LFW,1
XX,LBV,LOS,2
XX,LBV,NSI,1
XX,LBV,PNR,3
XX,LBV,SSG,1
XX,LCA,AMM,1
XX,LCA,AMS,2
XX,LCA,ARN,1
XX,LCA,ATH,5
XX,LCA,AUH,2
XX,LCA,BAH,1
XX,LCA,BEG,2
XX,LCA,BEY,2
XX,LCA,BHX,1
XX,LCA,BSL,1
XX,LCA,BUD,1
XX,LCA,CAI,2
XX,LCA,CDG,2
XX,LCA,CWL,1
XX,LCA,DME,1
XX,LCA,DOH,1
XX,LCA,DOK,1
XX,LCA,DUS,1
XX,LCA,DXB,1
XX,LCA,EMA,1
XX,LCA,FRA,3
XX,LCA,GLA,1
XX,LCA,HAJ,1
XX,LCA,HER,1
XX,LCA,IEV,1
XX,LCA,KBP,1
XX,LCA,KIV,1
XX,LCA,KRR,1
XX,LCA,LBA,2
XX,LCA,LED,2
XX,LCA,LGW,7
XX,LCA,LHR,3
XX,LCA,LPL,1
XX,LCA,LTN,1
XX,LCA,LWO,1
XX,LCA,MAN,5
XX,LCA,MLA,2
XX,LCA,MSQ,1
XX,LCA,MUC,2
XX,LCA,MXP,1
XX,LCA,ODS,1
XX,LCA,OSL,1
XX,LCA,OTP,3
XX,LCA,RIX,1
XX,LCA,SKG,2
XX,LCA,SOF,3
XX,LCA,SVO,2
XX,LCA,SVX,1
XX,LCA,SXF,1
XX,LCA,TLV,3
XX,LCA,VIE,3
XX,LCA,WAW,1
XX,LCA,ZRH,3
XX,LCE,GCM,2
XX,LCE,GJA,1
XX,LCE,PEU,1
XX,LCE,RTB,1
XX,LCE,SAP,1
XX,LCE,TGU,1
XX,LCE,UII,1
XX,LCG,BCN,2
XX,LCG,BIO,2
XX,LCG,LHR,2
XX,LCG,LIS,1
XX,LCG,MAD,3
XX,LCG,SVQ,2
XX,LCH,DFW,2
XX,LCH,IAH,1
XX,LCK,PIE,1
XX,LCK,SFB,1
XX,LCR,ACR,1
XX,LCR,LET,1
XX,LCX,SHA,1
XX,LCY,ABZ,1
XX,LCY,AGP,2
XX,LCY,AMS,4
XX,LCY,ANR,2
XX,LCY,ARN,1
XX,LCY,BES,2
XX,LCY,BLL,1
XX,LCY,BRN,1
XX,LCY,BSL,1
XX,LCY,BVE,2
XX,LCY,DOL,2
XX,LCY,DRS,2
XX,LCY,DUB,2
XX,LCY,DUS,1
XX,LCY,EDI,1
XX,LCY,FCO,2
XX,LCY,FLR,3
XX,LCY,FRA,3
XX,LCY,GLA,1
XX,LCY,GRX,2
XX,LCY,GVA,1
XX,LCY,IBZ,2
XX,LCY,IOM,1
XX,LCY,JER,1
XX,LCY,LIN,2
XX,LCY,LUX,1
XX,LCY,MAD,2
XX,LCY,MAH,1
XX,LCY,NCE,1
XX,LCY,NTE,2
XX,LCY,ORY,2
XX,LCY,PMI,2
XX,LCY,RTM,4
XX,LCY,VCE,1
XX,LCY,ZRH,3
XX,LDB,CGB,1
XX,LDB,CGH,2
XX,LDB,CWB,3
XX,LDB,GRU,2
XX,LDB,MGF,1
XX,LDB,POA,1
XX,LDB,VCP,1
XX,LDE,BGY,1
XX,LDE,BRU,1
XX,LDE,MAD,1
XX,LDE,ORY,1
XX,LDE,STN,1
XX,LDH,BNE,1
XX,LDH,PQQ,1
XX,LDH,SYD,1
XX,LDS,DLC,1
XX,LDS,HRB,1
XX,LDU,BKI,1
XX,LDY,BHX,1
XX,LDY,FAO,1
XX,LDY,LPL,1
XX,LDY,PIK,1
XX,LDY,STN,1
XX,LEA,PER,3
XX,LEB,BOS,1
XX,LEB,HPN,1
XX,LEC,SSA,1
XX,LED,AAQ,1
XX,LED,AER,1
XX,LED,ALA,2
XX,LED,AMS,2
XX,LED,ARH,2
XX,LED,ARN,2
XX,LED,ASF,1
XX,LED,ATH,1
XX,LED,AYT,1
XX,LED,AZN,1
XX,LED,BCN,3
XX,LED,BHK,2
XX,LED,BOJ,2
XX,LED,CDG,2
XX,LED,CEE,1
XX,LED,CEK,1
XX,LED,CPH,1
XX,LED,CSY,1
XX,LED,DME,5
XX,LED,DUS,3
XX,LED,DXB,1
XX,LED,DYU,4
XX,LED,EGO,1
XX,LED,EVN,3
XX,LED,FCO,3
XX,LED,FEG,1
XX,LED,FRA,2
XX,LED,FRU,2
XX,LED,GVA,1
XX,LED,GYD,3
XX,LED,HAM,2
XX,LED,HEL,2
XX,LED,HER,2
XX,LED,IAR,1
